publish_date,headline_category,headline_text
20181018,elections.assembly-elections.madhya-pradesh,RSS asks BJP to drop 78 MLAs weeks ahead of polls
20181018,entertainment.hindi.bollywood.news,Photo: Rishi Kapoor and Neetu Kapoor visit a temple in New York
20181018,india,RSS asks BJP to drop 78 MLAs weeks ahead of polls
20181018,india,Construction of Ram temple is necessary for 'self-esteem': RSS chief Mohan Bhagwat
20181018,india,Ghulam Nabi Azad's remarks at AMU event an 'abuse' for Hindus: BJP
20181018,tv.news.hindi,Enough of religious fanatics trolling Sara Khan
20181018,world.rest-of-world,Myanmar Buddhist temple now a nirvana for snakes
20181019,city.ahmedabad,Hindutva champion's credit for Urdu dictionary missing since decade
20181019,city.bhopal,Dussehra brings Hindu-Muslim artisans together
20181019,city.kochi,Sanctity of Sabarimala temple should be preserved: Devotees
20181019,city.kochi,Kerala MLA seeks arrest of activist Rehana Fathima who tried to enter Sabarimala temple
20181019,city.lucknow,'Why girls with Muslim names were married to Hindus?'
20181019,city.lucknow,Rename Faizabad as Shri Ayodhya: VHP
20181019,city.mumbai,Bhagwat steals a march over Sena by taking hard line on Ayodhya row
20181019,india,Hindu candidates have stopped inviting me for campaign: Azad
20181019,india,RSS chief calls for law to build Ram temple
20181019,india,RSS chief Mohan Bhagwat steals Shiv Sena thunder on Ram temple
20181019,india,Azad's comments an abuse for Hindus; says BJP
20181019,india,Why a law may not help build the Ram temple in Ayodhya
20181019,india,Sitaram Yechury likens Sabarimala protests to Babri demolition
20181019,india,Those who fought for equality of Muslim women now silent on the rights of Hindu women: Sitaram Yechury
20181019,life-style.books.features,There's no God: Stephen Hawking in his last book
20181020,city.amritsar,Pennsylvania recognizes 1984 riots as 'Sikh genocide'
20181020,city.bengaluru,Vidyaranyapura temple under govt control now
20181020,city.bengaluru,If Church Street is a template; the future of Bengaluru's roads is uncertain
20181020,city.bhopal,Congress dismisses Modi wave; but wary of RSS Ram Mandir tactic
20181020,city.chennai,Kanchipuram temple restrained from reciting Tamil verse
20181020,city.chennai,Madras HC says courts should refrain from interfering in religious practices
20181020,city.chennai,No one should interfere in temple traditions: Rajinikanth on Sabarimala
20181020,city.delhi,Devotees immersed in religious fervour; but Durga idols don't fare well in shallow waters
20181020,city.kochi,Sabarimala Day 3: Two women forced to turn back from Sannidhanam after tanthri threatens to close temple
20181020,city.kochi,Sabarimala temple: Women denied darshan; threats win
20181020,city.kochi,TDB issues notice to Sabarimala shrine priests
20181020,city.ludhiana,ravan worshipped at payal dubey family keeps hundred and fourty three years old tradition alive
20181020,city.ludhiana,Ludhiana residents keep local tradition alive by worshipping 143-year-old Ravana idol
20181020,city.meerut,Hindu outfits seek name change for Muzaffarnagar now
20181020,city.mumbai,'Temple talk means Sena has to ally with the BJP'
20181020,city.nagpur,RSS borrowed weapons each year; we gifted them some: Bhonsle
20181020,city.srinagar,Kashmiri Muslim; Pandit friend kick divide for football
20181020,city.thiruvananthapuram,Sabarimala temple: Women denied darshan; threats win
20181020,elections.assembly-elections.madhya-pradesh,Congress dismisses Modi wave; but wary of RSS Ram Mandir tactic
20181020,india,Saffron camp sees temple tide turning
20181020,india,On Dussehra; Yogi pitches for 'grand temple of society'
20181020,india,Church mag backs #MeToo but mum on 'rape by Bishop'
20181020,india,2 women get within 500m of Sabarimala; chief priest threatens to shut down shrine
20181020,india,Hindu groups now ask Yogi govt to rename Muzaffarnagar as Laxminagar
20181020,india,Punjab CM asks home secretary to prepare guidelines for holding religious gatherings
20181021,city.bengaluru,After 3 failed bids in 4 hours; youth hangs self at Bengaluru church
20181021,city.bhopal,MP: For years; Aqueel is lone Muslim face in House
20181021,city.chennai,Courts should keep away from religious matters: HC
20181021,city.goa,People seek virtuous leader; ex-RSS chief may join politics: MoI group
20181021,city.indore,MP: Vijayvargiya slams RaGa on 'temple run'
20181021,city.jaipur,Vasundhara Raje offers prayers at temples in Jaisalmer
20181021,city.kochi,Sabarimala tanthri's threat to close temple under fire
20181021,city.kochi,Muslim body expels activist
20181021,city.kozhikode,Muslim body expels activist
20181021,city.lucknow,South Korea's First Lady to grace Ayodhya Diwali celebrations
20181021,city.ludhiana,Railways evict religious congregation near railway track
20181021,city.shillong,Woman accuses two priests of sexual abuse
20181021,city.thiruvananthapuram,Sabarimala tanthri's threat to close temple under fire
20181021,city.trichy,Idol wing; ASI experts inspect Big temple
20181021,city.vijayawada,1.8 lakh devotees at Durga temple in just 48 hours
20181021,elections.assembly-elections.madhya-pradesh,MP: For years; Aqueel is lone Muslim face in House
20181021,elections.assembly-elections.madhya-pradesh,MP: Vijayvargiya slams RaGa on 'temple run'
20181021,entertainment.bengali.music,I can't believe Bachchu bhai will not call me again: Rupam Islam
20181021,india,After 3 failed bids; youth kills self in church
20181022,city.allahabad,Construct Buddha temple at Ayodhya; says BJP MP Phule
20181022,city.bengaluru,Muslim woman denied house on rent by 2 owners in Bengaluru
20181022,city.gurgaon,Interfaith marriage: 1 held for threatening Hindu girl's family
20181022,city.hubballi,Tontadarya seer transcended religious & caste boundaries
20181022,city.hyderabad,Muslim groups rise up; seek protection of Urdu schools
20181022,city.meerut,Muslims are Ram's descendants; must support his temple: Union minister Giriraj Singh
20181022,india,Muslims Ram descendants; must back mandir: Giriraj Singh
20181023,city.ahmedabad,VHP demands law to build Ram temple
20181023,city.bengaluru,Owner agrees to rent house to Muslim family
20181023,city.coimbatore,Training programme or lecture on Hindutva; ask teachers
20181023,city.coimbatore,Hindu outfit's hoardings defaced
20181023,city.dehradun,Kedar being developed as hi-tech religious site; over Rs 200 crore spent till date: Trivendra Singh Rawat
20181023,city.goa,after restrictions on outsiders praying at taj mosque namazis no on bakr eid falls from 15k to 5k
20181023,city.goa,Goan politics: For God's sake; stop this amusement
20181023,city.kochi,Sabarimala temple: Five women stopped by devotees
20181023,city.madurai,Idol wing team holds inspection at Meenakshi temple
20181023,city.madurai,High Court: Check if state control room possible for temples
20181023,city.rajkot,Devotees; priests lock horns in Gadhda Swaminarayan temple
20181023,india,Six women fail to enter Sabarimala temple; shrine shut till November 4
20181023,india,Priest who was key witness in nun rape case found dead
20181023,india,NE churches protest SC order on Sec 377
20181024,city.agra,Temple WiFi misuse: Agra priest booked
20181024,city.bengaluru,RSS man played key role in Sabarimala protests?
20181024,city.bengaluru,Only God can decide on my tenure as CM; says H D Kumaraswamy
20181024,city.bhubaneswar,Abhijit Iyer-Mitra arrested over derogatory remarks against Odisha; Konark Sun temple
20181024,city.chandigarh,Paper-leak accused now blamed for temple theft
20181024,city.chennai,Idol wing submits report on theft at Srirangam temple
20181024,city.kochi,Sabarimala temple: Popularity began to grow only in 1930s
20181024,city.kochi,Priest died unnatural death; his family tells Punjab Police
20181024,city.lucknow,70 truckloads of stone and more artisans to reach Ayodhya
20181024,city.madurai,HC asks temple exec officers to produce property documents
20181024,city.mangaluru,Congress leader forms Hindu forum
20181024,city.mysuru,Now; Deve Gowda claims he is 'proud Hindu' who loves all religions
20181024,city.srinagar,Jammu and Kashmir scraps order on religious books in all schools
20181024,city.thiruvananthapuram,Priest died unnatural death; his family tells Punjab Police
20181024,entertainment.hindi.bollywood.news,It's normal to give religious legitimacy to anything you really want to sell: Saif Ali Khan
20181024,india,Temple push: VHP says 70 trucks with stones bound for Ayodhya
20181025,city.agra,NGT directs UP government to remove temples on Giriraj Parvat in Mathura
20181025,city.bhopal,When Bhopal 1984 gas tragedy victims fell into 'Hindu-Muslim' trap
20181025,city.coimbatore,Christian priest immolates self; wife dies trying to save him
20181025,city.kochi,'Bar non-Hindus from temple'
20181025,city.lucknow,Muslim litigant Iqbal Ansari in Ayodhya title suit threatened
20181025,city.lucknow,2019 poll prep: Shah takes RSS feedback; sets tasks for UP BJP
20181025,city.ludhiana,Family of priest not to seek second autopsy; says it's satisfied
20181025,city.madurai,Plea filed seeking steps to safeguard temple properties
20181025,city.patna,Muslim women make 'chullahs' for devotees
20181025,city.surat,Priest with Swaminarayan sect held for raping woman
20181025,city.trichy,Annabhishekam performed at Siva temples
20181025,entertainment.hindi.bollywood.news,Saif Ali Khan: I think of India as a secular country; I don't think of it as a Hindutva nation
20181026,city.kochi,Church launches catechism portal
20181026,city.kolkata,Bengal BJP plans to field more Muslims in 2019
20181026,city.nagpur,Ayurveda focuses on both illness & wellness: RSS chief Mohan Bhagwat
20181026,city.rajkot,'Swaminarayan Temple rape plaint extortion attempt'
20181026,city.trichy,Vaikunta Ekadasi festival begins at Srirangam temple
20181026,entertainment.kannada.movies.news,#MeToo Movement: Arjun Sarja's aide claims Sruthi Hariharan's allegation is an ''attempt to hurt Hindu sentiments''
20181027,city.bengaluru,There's no hard or soft Hindu: Siddaramaiah
20181027,city.jaipur,Back candidates with secular credentials: Muslim bodies
20181027,city.nagpur,RSS's Muslim wing to start campaign backing Modi
20181027,city.vijayawada,400-yr-old miniature mosque in Eluru city cries for attention
20181027,elections.assembly-elections.rajasthan,Back candidates with secular credentials: Muslim bodies
20181028,city.bengaluru,BJP tries to capitalise on Hindu numbers in Mandya
20181028,city.chandigarh,Government appointing VCs with RSS affiliations: Prashant Bhushan
20181028,city.dehradun,Begin temple construction before polls or we won't back BJP: Akhara Parishad
20181028,city.delhi,Illegal temple portion razed; group protests
20181028,city.hyderabad,Couple on way back from temple run over; wife dies
20181028,city.meerut,nothing but ram temple will be built in ayodhya says ups deputy cm
20181028,city.nagpur,'Law-for-temple stance was adopted 2 months ago'
20181028,city.nagpur,BJP calls for promoting education at Muslim meet
20181028,city.thiruvananthapuram,54 non-brahmins clear tests to become priests
20181028,city.thiruvananthapuram,Will fight to save Hindu traditions: Amit Shah
20181028,city.thiruvananthapuram,LDF; UDF condemn attack; blame it on RSS
20181028,india,Sabarimala entry: Unfazed by ire of Hindus & Muslims; Fathima says her fight will go on
20181028,india,If SC could rule on Sabarimala; why not Ayodhya: Yogi
20181028,india,Modi is favourite PM candidate of Muslims for 2019: Shahnawaz
20181029,city.dehradun,Yamunotri priests anger over delay in restoration works
20181029,city.hyderabad,'Will win Babri case by Jan; then sweep polls'
20181029,city.hyderabad,Lyricist Kulasekhar took to stealing due to hatred towards priests
20181029,city.indore,'Shiv Bhakt' Rahul Gandhi to spend 45 minutes at Mahakal temple in Ujjain
20181029,city.kochi,Debt-ridden church set to sell land to Chittilappilly
20181029,city.kochi,Debt-ridden church set to sell land to Chittilappilly
20181029,city.ludhiana,Cong leader to hand over police firing victims' picturs to Sikh Museum
20181029,city.mumbai,Mumbai: New-look Gloria Church reopens; awes parishioners
20181029,city.trichy,Thiruvanaikoil temple consecration on December 12
20181029,elections.assembly-elections.madhya-pradesh,'Shiv Bhakt' Rahul Gandhi to spend 45 minutes at Mahakal temple in Ujjain
20181029,elections.assembly-elections.telangana,'Will win Babri case by Jan; then sweep polls'
