publish_date,headline_category,headline_text
20130310,city.hubballi,Centuries-old Shiva temple beckons devotees from afar
20130310,city.kochi,Aluva Mahadeva temple all set for Sivarathri fest
20130310,city.ludhiana,A Journey of faith; prayers
20130310,city.mumbai,Mumbai temples; crematoria ready for Mahashivratri
20130310,city.pune,Nationalist Congress Party plans to contest 145 assembly seats; says Vasant Vani
20130310,india,Dhoni's devotion bankrolls Jharkhand Durga temple
20130310,india,Pak PM's visit limited to prayers; food
20130310,life-style.people,Search for God
20130310,nri.community,Hindus in UK call for disclosure of meat sources
20130310,unknown,Dhoni's devotion bankrolls Jharkhand Durga temple
20130310,unknown,'Drunken row' between two friends sparked Pakistan's anti-Christian riot
20130310,world.pakistan,Blasphemy row: Mob in Pak raids Christian colony
20130310,world.pakistan,50 arrested over raid on Christian colony in Pakistan
20130311,city.bengaluru,Yoga Hinduism Its all in the mind
20130311,city.guwahati,Muslim youth arrested with drugs and pistol in Manipur
20130311,city.lucknow,Stampede in Barabanki temple 2 die
20130311,city.mangaluru,Attacks on prayer hall a poll gimmick; says opposition
20130311,city.mysuru,Heavy flow of devotees at Shiva temples
20130311,city.varanasi,Mahashivaratri 2013: Locals head to other temples to offer prayers
20130311,city.varanasi,Mahashivaratri 2013: Nagas leave Kashi Vishwanath temple within an hour
20130311,entertainment.hindi.bollywood.news,Doctors gave up; said only prayers could work: Koena Mitra
20130311,unknown,Doctors gave up; said only prayers could work: Koena Mitra
20130312,city.chennai,35-year-old man found dead near temple
20130312,city.chennai,Kidney foundation fetes priest for donating organ
20130312,city.guwahati,Have more kids; Mizo church tells couples
20130312,city.ludhiana,Seeking divine intervention for success in exam
20130312,city.ranchi,Serial on Sikhs sparks row
20130313,city.bengaluru,Government doubles honorarium to priests
20130313,city.bhubaneswar,Puri temple finances Ganjam counterpart
20130313,city.indore,Shops; temple burgled in aerodrome area
20130313,city.varanasi,Soon; Banaras Hindu University to have its own visual identity
20130313,home.education,Banaras Hindu University to have campus in Maharashtra
20130313,home.education,Banaras Hindu University sets up help desks for online submission of forms
20130314,city.chennai,TNEB blames God for boy's electrocution; HC orders compensation
20130314,city.hyderabad,Sack cops for detaining youth illegally: United Muslim Forum
20130314,city.kolkata,Nazrul Islam questions CM's credibility
20130314,city.madurai,Cop thrashes media man during temple festival
20130314,india,Pak officials kept close watch on Hindu pilgrims from India
20130315,city.goa,Quotes from clergy on new Pope
20130315,city.thiruvananthapuram,Temple burgled; idol missing
20130315,entertainment.hindi.music.music-videos,Lil God Ride 4 You - Featuring H Black
20130315,nri.community,Sunita Williams plans whirlwind tour in Gujarat to offer prayers; inspire minds
20130316,city.guwahati,Muslim body says state budget ignored woes of erosion-hit people
20130316,city.indore,Move to reduce age of consensual sex will break Hindu society: Ramdev
20130316,city.lucknow,Snubbed; Imam Bukhari snaps ties with Samajwadi Party government
20130316,city.ranchi,Congress targeting Muslim youth: Left
20130316,india,Shiva worship not a religious act; income tax tribunal says
20130316,india,Muslim outfits slam proposal to lower age of consent
20130316,world.europe,'Future pope fancied me; said he'd become a priest if I said no'
20130316,world.pakistan,Sikh man killed in Pakistan over his decision to marry second time
20130317,city.chennai,Pro Eelam activists rough up Lankan monk at Brihadeeswarar temple
20130317,city.coimbatore,Priest held for misbehaving with woman during prayer
20130317,city.goa,Church slams TCP for disempowering people
20130317,city.jaipur,Gehlot visits temple on Indo-Pak border
20130317,city.rajkot,A divine treat
20130317,city.thiruvananthapuram,Jacobite priests to observe fast in front of Secretariat
20130317,entertainment.hindi.bollywood.news,Rangrezz team visits Golden Temple
20130317,entertainment.tamil.movies.news,Siddharth and Samantha on a temple visit
20130317,entertainment.telugu.movies.news,Siddharth; Samantha visit Srikalahasti temple
20130317,india,Abnormal growth in Muslim population a grave concern: RSS
20130317,india,Will oppose move to lower age of consent for sex: RSS
20130317,world.middle-east,Islam's holy relics being demolished in Mecca?
20130317,world.pakistan,Sikh killed in Pak over decision to marry second time
20130318,city.chennai,Engineering a dream to capture 500 Chola temples
20130318,city.guwahati,Attack on Hindus: BJP plans Dhaka march
20130318,city.kochi,Church; civic body tie-up to dispose e-waste in Kochi
20130318,city.lucknow,SP will not breach Muslims' trust: Mulayam Singh Yadav
20130318,city.madurai,Police on look out for accused in monk attack case
20130318,city.mumbai,Court accepts CID's closure report in monk death case
20130318,city.mumbai,Priests laud Pope's 'poor church' call
20130318,india,Salman Khurshid hits out at Muslim appeasement policy of Akhilesh govt
20130318,india,Police on look out for accused in monk attack case
20130318,sports.icc-world-cup-2015,Oz wife's prayers worked for me; says Dhawan
20130319,city.guwahati,Ask Bangladesh to protect Hindus; BJP tells Centre
20130319,city.mumbai,Concretization work: Juhu Church Road; Janardhan Mhatre stretch made one-way
20130319,city.nagpur,Temple makes news; but still awaits tax relief certificate
20130319,home.environment.developmental-issues,On a wing and a prayer on World Sparrow Day
20130319,india,Another Lankan monk attacked in Tamil Nadu
20130319,tv.news.hindi,Sikh bodies want serial name 'Gurbani' changed
20130320,city.chennai,Three held for attack on Lankan monk at Central
20130320,city.kolkata,'9/11 taught US Muslims to organize themselves'
20130320,city.mangaluru,Former Church of South India bishop sentenced in forgery case
20130320,city.mangaluru,Temple town to get synthetic track soon
20130320,city.ranchi,Sikhs celebrate after TV channel renames soap
20130320,city.ranchi,Ethnic white clothing flying off shelves
20130320,sports.icc-world-cup-2015,I would ask God why cancer had to happen to Yuvraj: Sachin Tendulkar
20130320,world.uk,Reverend opens church doors for Muslims
20130321,city.hyderabad,Madrassa-centric probes anger Muslim groups
20130321,india,Sikhs to petition Pakistan; India PMs for visa-free corridor to place of Nanak's death
20130321,india,Militants kill teenager inside mosque in Sopore
20130321,unknown,Sikhs to petition Pakistan; India PMs for visa-free corridor to place of Nanak's death
20130321,world.uk,UK priest opens church to Muslims
20130322,city.bhubaneswar,Ancient temple unearthed
20130322,city.bhubaneswar,Record hair collection expected at Ganjam temple
20130322,india,Himachal road trasport to introduce Golden Temple Express
20130323,blogs,Gautam Adhikari: Secularism; nationalism & us
20130323,city.chennai,Man snatches temple deity's chain
20130323,city.hyderabad,Religious meets drawing more Muslim youth
20130323,city.jaipur,Special prayers offered for Dutt in Ajmer dargah
20130323,city.kozhikode,Online booking facility at Tali temple
20130323,city.mangaluru,Forum demands Easter holiday for IT dept Christian employees
20130323,india,Bastar boils over 'church' demolition
20130323,sports.more-sports.others,Fauja to inaugurate Australian Sikh Games
20130323,unknown,Monk of old who turned new
20130324,city.goa,Celebrate Holi in ideal manner to derive spiritual benefits: Hindu Janajagruti Samiti
20130324,city.guwahati,'Fight misconceptions spread in name of religion'
20130324,city.kochi,Prayers; services mark holy week
20130324,city.kozhikode,Seeds of hope for Aligarh Muslim University centre
20130324,city.madurai,Villagers stay put at cemetery demanding temple rights
20130324,city.madurai,Chithirakara Theru - the street where the gods got drawn
20130324,city.mumbai,'Hue and cry' over plea to pardon Dutt riles RSS
20130324,india,When Muslims pray in church and Hindus do puja at mosque
20130324,india,'Hue and cry' over plea to pardon Sanjay Dutt riles RSS
20130324,life-style.people,Rang barse in Temple City
20130324,unknown,When Muslims pray in church and Hindus do puja at mosque
20130325,city.bengaluru,Rs 115crore contract land to RSS on EC radar
20130325,city.delhi,How nod for liquor vend linked to size of temple; asks HC
20130325,city.lucknow,Mulayam Singh Yadav's admiration for Advani irks Muslims
20130325,city.ludhiana,Enjoy floral Holi at temples
20130325,city.patna,Palm Sunday prayers held at parishes
20130325,city.patna,Lankan monks escape unhurt as bus catches fire
20130325,india,Rare nationalist works; banned by the British; in danger of being lost forever
20130325,india,Muslim law board against direct tax code bill
20130325,unknown,Rare nationalist works; banned by the British; in danger of being lost forever
20130326,city.goa,When the gods come a-blessin'
20130326,city.nagpur,Nationalist Congress Party targeted as its popularity on rise: DP Tripathi
20130326,sports.football,Muslims; United draw goalless
20130327,city.bengaluru,Candidates win votes with religious tourism
20130327,city.chandigarh,Greetings from weather God for residents
20130327,city.kochi,Muslim woman questions Sharia law on Haj at HC
20130327,city.mangaluru,Delhi HC directs govt to grant leave to Christian staff on Good Friday; Easter
20130327,city.vadodara,One dead; three injured in Dakor temple stampede
20130328,city.bengaluru,Decomposed body of priest found
20130328,city.bengaluru,Pontiff for distance between politics and religion
20130328,city.chandigarh,EcoSikh hails clergy's initiative on environment day
20130328,city.goa,Festival of the 'gods of gods'
20130328,city.madurai,Woman murdered in Palani during temple fest
20130329,city.goa,Cacoda temple burgled; theft case registered
20130329,city.lucknow,Muslim group greets Samajwadi Party chief Mulayam
20130329,city.lucknow,Ayodhya may get sewage treatment plant on Saryu soon
20130329,city.lucknow,15 arrested for vandalising place of worship
20130329,city.pune,Religion must strengthen people to cope with pain
20130329,india,Muslim women can't go for Haj alone: Kerala govt
20130329,india,Australian court absolves Sikh man of traffic violation charges
20130329,india,Charter for Muslims to be implemented before Lok Sabha polls: Azam Khan
20130329,nri.community,Australian court absolves Sikh man of traffic violation charges
20130329,nri.community,Sikh Americans join Obama in urging lawmakers on gun control
20130330,city.ahmedabad,Modi to stay away from VHP meet on Ram temple
20130330,city.ahmedabad,Gujarat high court reprimands Gadhada temple trustees
20130330,city.allahabad,Special prayers mark Good Friday
20130330,city.bhubaneswar,Puri temple on demolition job
20130330,city.madurai,Police warn against clashes during temple fests
20130330,city.mumbai,80-year-old priest jumps to death from south Mumbai building
20130330,city.patna,Thousands offer Good Friday prayers
20130330,city.ranchi,Tribals to rally for inclusion of Sarna religion in census
20130330,city.varanasi,Prayer sessions mark Good Friday
20130330,unknown,Muslims vanish as Buddhist attacks approach Myanmar's biggest city
20130330,world.pakistan,Hindus protest after woman converted to Islam in Pakistan
20130331,city.coimbatore,Devotees object after priests decide on non-stop procession
20130331,city.guwahati,Temple ponds last hope for endangered turtles
20130331,city.kolkata,Where sports is a religion ..
20130331,city.lucknow,Divine services to mark Easter
20130331,city.visakhapatnam,Another road mooted to hilltop temple
20130331,entertainment.marathi.movies.news,Bhavesh's divine experience at the Golden temple
20130331,india,VHP cocks a snook at Narendra Modi with Hindu meet
20130331,world.south-asia,No place in Lanka for religious extremism or racism: Rajapaksa
20130401,city.bengaluru,JD(S); Cong vie to win over Muslim votes
20130401,city.guwahati,22 hurt in clash over mosque land in Cachar village
20130401,city.guwahati,Prayers; masses held in Meghalaya
20130401,city.kanpur,Easter celebrated with mass prayers and feasts
20130401,city.mangaluru,Loud bang near temple premises creates a flutter
20130401,city.patna,Christians' team submits memo to CM Nitish
20130401,city.raipur,Nationalist Congress Party to contest for 20 assembly seats
20130401,city.varanasi,Church of England to get back its glory soon
20130401,entertainment.english.hollywood.news,Poking Christianity will not be entertained: Christian cultural forum
20130401,india,Sangh Parivar raises Hindutva pitch as Modi rises in Delhi
20130401,india,Self-radicalized Muslim youths swelling terror groups' ranks
